,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
8248,3,3,3,3,3,3,2,3,3,3,1,3,3,3,2,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,3.0,5.0
8249,4,2,5,2,3,4,5,3,4,3,3,4,4,3,4,3.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0
8250,1,3,5,5,4,1,2,4,4,4,3,3,4,3,4,1.0,3.0,1.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,5.0,5.0
8251,3,4,3,3,3,3,4,4,3,4,4,3,4,3,3,3.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0
8252,2,4,3,5,2,4,2,4,3,5,1,5,1,5,2,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,5.0,1.0,5.0,3.0,4.0,5.0
8253,3,4,5,3,4,4,4,3,3,3,3,4,4,3,2,3.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
8254,3,1,5,1,5,1,5,3,3,3,4,3,5,3,2,2.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,4.0,2.0,5.0,1.0,4.0,2.0,5.0,1.0,3.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0
8255,3,3,2,3,3,4,2,3,2,4,5,3,4,2,4,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
8256,4,3,5,4,3,3,2,1,5,5,4,3,5,3,5,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0
8257,1,4,5,5,5,3,5,3,3,3,5,5,5,3,3,3.0,3.0,3.0,1.0,0.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0
8258,2,2,3,3,4,4,4,3,3,2,5,1,3,2,3,3.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0
8259,3,3,3,1,4,5,4,1,5,1,1,4,3,1,2,1.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,5.0,4.0
8260,5,1,4,2,4,1,5,2,4,1,4,4,4,4,2,3.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,5.0,5.0
8261,1,5,2,5,4,2,1,5,3,5,1,5,5,3,5,1.0,3.0,2.0,3.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0
8262,3,2,4,2,4,2,4,3,3,3,4,3,3,2,3,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0
8263,4,4,3,2,2,2,4,2,4,5,2,5,4,2,4,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,4.0,1.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,5.0,5.0
8264,1,3,5,3,5,1,5,2,3,1,1,2,2,1,2,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,0.0,4.0,1.0,5.0,2.0,4.0,2.0,5.0,5.0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,2.0,5.0,4.0
8265,5,1,5,2,3,4,2,1,1,5,5,1,5,1,2,5.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0
8266,3,2,4,3,4,2,4,2,4,2,5,1,5,2,4,5.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,1.0,4.0,2.0,3.0,4.0,5.0,5.0
8267,1,5,3,5,3,5,4,4,3,4,3,2,4,3,2,2.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,1.0,5.0,3.0
8268,2,4,4,3,4,2,4,4,3,3,2,4,3,4,3,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0
8269,3,3,3,4,2,3,2,4,2,4,3,3,4,4,3,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0
8270,3,4,4,4,3,3,3,5,3,5,2,5,3,2,4,4.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,5.0,4.0
8271,1,5,1,5,1,5,1,5,1,5,1,5,3,5,1,2.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,4.0,4.0,3.0,1.0,5.0,1.0,3.0,1.0,5.0,4.0,4.0,3.0
8272,5,1,5,3,5,2,5,1,5,1,5,5,1,5,5,1.0,5.0,5.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,2.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,0.0,5.0
8273,4,1,5,1,5,1,5,1,5,1,4,4,4,2,2,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0
8274,1,3,2,2,2,2,3,1,1,5,3,3,3,2,2,4.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0
8275,3,1,5,3,4,1,3,3,4,3,4,3,5,3,2,2.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,5.0,4.0
8276,2,3,3,4,0,4,2,5,2,0,4,3,4,4,4,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0
8277,2,4,2,5,3,4,3,5,3,4,5,3,5,3,5,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,3.0,5.0,4.0
8278,1,4,1,5,1,3,1,3,3,5,1,4,5,1,3,1.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0
8279,3,3,3,4,2,4,1,4,1,5,5,2,5,2,2,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0
8280,3,1,3,3,5,3,5,4,2,2,2,4,5,2,1,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0
8281,2,3,1,4,2,5,1,4,2,4,4,5,4,4,2,3.0,1.0,3.0,5.0,2.0,5.0,3.0,4.0,1.0,5.0,3.0,4.0,2.0,1.0,3.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,4.0,5.0
8282,5,2,4,3,4,2,4,4,4,5,1,1,3,5,4,2.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,4.0,5.0,1.0,5.0
8283,3,1,3,3,5,1,5,3,3,5,3,1,1,1,3,3.0,5.0,3.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0
8284,2,4,5,3,4,1,4,3,2,5,4,2,4,2,4,4.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,5.0,1.0,5.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,5.0,5.0
8285,4,3,2,2,4,2,3,3,3,5,4,2,5,1,1,0.0,5.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0
8286,4,1,4,1,5,1,5,2,4,3,4,3,4,1,2,3.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0
8287,4,1,4,1,3,1,3,2,5,2,5,3,4,4,2,3.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0
8288,4,2,4,3,4,2,4,3,3,3,4,3,4,3,3,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
8289,4,1,5,2,3,2,3,2,3,3,4,3,4,4,3,3.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,4.0
8290,4,2,5,5,5,1,4,1,3,2,2,4,5,2,2,3.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,4.0,2.0,3.0,1.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0
8291,3,3,3,3,4,3,2,4,2,5,5,2,5,3,2,4.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0
8292,3,2,5,4,5,1,4,4,1,2,3,2,4,1,1,2.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0
8293,3,3,3,3,4,3,3,5,3,4,5,3,4,3,2,3.0,5.0,5.0,2.0,1.0,3.0,5.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,1.0,5.0,2.0,4.0,4.0
8294,4,3,3,3,4,3,4,2,4,4,2,3,3,2,2,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0
8295,1,4,2,5,3,1,1,4,2,5,5,2,5,1,5,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0
8296,1,5,3,5,1,2,1,4,4,5,4,3,5,1,2,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,5.0,4.0
8297,4,3,4,3,4,2,4,3,3,3,3,2,3,2,3,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0
8298,3,3,4,2,4,3,4,5,4,3,2,4,2,1,2,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
8299,3,4,5,5,1,1,3,3,3,3,3,5,4,5,5,1.0,1.0,4.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0,3.0,1.0,5.0,1.0,1.0,5.0
8300,3,3,2,3,3,3,3,3,4,4,4,3,4,2,3,3.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0
8301,3,2,4,2,5,2,3,3,4,3,4,3,4,1,4,2.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0
8302,3,5,3,4,3,4,3,4,3,5,1,5,2,2,4,1.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,0.0,4.0,3.0,5.0,4.0
8303,5,3,3,3,5,1,5,3,5,1,2,5,2,2,4,2.0,4.0,1.0,4.0,2.0,1.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0
8304,2,3,4,2,4,1,3,3,4,3,4,3,4,3,2,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,5.0,0.0,5.0,4.0
8305,1,2,3,4,2,3,1,4,5,5,4,0,5,1,4,4.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0
8306,3,3,3,4,4,3,2,4,2,3,5,4,4,3,3,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0
8307,2,3,4,4,3,2,2,4,2,5,3,4,4,2,4,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,1.0,5.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0
8308,5,1,5,3,5,1,5,3,5,1,1,5,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,5.0
8309,3,4,1,4,1,5,1,5,1,1,1,4,3,2,5,1.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0
8310,3,4,3,5,3,3,1,4,2,5,3,3,4,2,3,4.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0
8311,3,4,4,4,3,3,2,2,4,4,5,4,5,2,3,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
8312,3,3,1,3,2,5,3,5,5,3,3,2,3,3,1,5.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,5.0
8313,3,5,2,2,2,2,2,4,1,5,4,4,4,3,4,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0
8314,3,4,5,3,1,4,5,4,5,5,3,5,5,3,3,3.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,3.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,4.0,5.0,3.0
8315,3,1,3,4,1,2,2,4,1,1,2,3,3,3,2,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0
8316,3,3,4,3,2,3,2,2,4,3,3,4,4,3,4,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0
8317,3,3,2,5,1,2,1,3,4,5,3,5,4,3,3,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0
8318,5,1,3,5,5,1,5,3,5,5,3,5,5,3,3,5.0,1.0,1.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,5.0
8319,4,1,5,4,4,2,4,2,5,2,5,4,5,3,5,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,4.0
8320,1,4,2,3,2,3,2,5,1,4,2,3,4,4,2,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0
8321,5,2,5,3,5,4,5,2,3,3,3,3,5,2,2,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
8322,1,4,4,3,4,3,1,1,1,5,5,3,3,3,3,3.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0
8323,3,3,4,3,5,2,4,5,1,4,4,2,5,4,4,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0
8324,4,3,5,3,4,3,4,4,3,3,4,4,4,3,2,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,5.0,5.0
8325,3,3,4,3,3,3,3,4,3,3,4,3,4,5,2,3.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0
8326,1,3,2,5,3,4,2,3,5,3,3,3,5,4,3,3.0,3.0,2.0,2.0,5.0,4.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0
